house_age;total_rooms;total_bedrooms;median_income;ocean_proximity;price
29;1578;460;2.5658;NEAR OCEAN;134700
25;2670;527;2.7717;NEAR OCEAN;354000
32;2474;499;2.7216;<1H OCEAN;146300
33;1664;455;1.6875;NEAR OCEAN;174200
43;2607;477;4.224;NEAR OCEAN;349600
28;3081;460;7.5372;<1H OCEAN;432600
24;1943;447;3.0192;<1H OCEAN;184300
17;2548;537;2.267;INLAND;57800
21;2974;495;4.4886;INLAND;135400
25;2402;478;2.3194;INLAND;52900
52;3078;494;6.381;NEAR BAY;342200
22;2515;482;2.1776;INLAND;73800
41;2591;585;1.822;NEAR BAY;79700
37;2125;489;2.9219;NEAR BAY;217200
12;2497;491;2.8182;NEAR OCEAN;126900
43;2149;493;1.528;<1H OCEAN;131800
27;1672;491;2.0458;NEAR OCEAN;174500
31;3019;469;7.1463;<1H OCEAN;394100
32;2722;571;4.2305;<1H OCEAN;221400
36;2283;499;2.8793;<1H OCEAN;118100
44;2663;511;4.3194;<1H OCEAN;199500
13;2086;544;2.95;<1H OCEAN;165600
17;3196;444;5.9333;INLAND;229400
20;1989;508;2.0077;NEAR OCEAN;118300
30;3652;499;8.2374;NEAR OCEAN;500001
31;1952;471;2.8621;NEAR OCEAN;196900
35;2204;482;3.676;NEAR OCEAN;125600
48;1778;541;1.3438;INLAND;103100
25;2786;470;5.5184;NEAR OCEAN;268300
22;2614;453;6.0712;<1H OCEAN;271800
17;2079;459;1.5464;INLAND;54100
14;2061;465;2.1289;INLAND;115300
29;2259;482;2.3314;INLAND;121600
31;2164;456;2.3293;INLAND;73400
20;3214;446;5.2595;INLAND;110900
34;2459;489;4.0347;<1H OCEAN;353600
11;3184;641;7.2675;<1H OCEAN;500001
44;2352;484;4.2833;<1H OCEAN;258000
43;2006;472;1.7991;<1H OCEAN;158800
34;2138;490;3.6006;<1H OCEAN;161700
52;2031;506;2.9076;<1H OCEAN;177300
16;3388;492;6.1863;<1H OCEAN;355600
20;2851;490;5.8752;<1H OCEAN;274200
26;1702;456;2.6385;<1H OCEAN;180200
30;2022;522;3.7454;<1H OCEAN;186000
22;3273;480;8.05;INLAND;380000
19;2476;534;2.0625;INLAND;94400
28;2970;471;4.3214;INLAND;131700
11;3628;469;7.0844;INLAND;325000
27;2053;461;3.1213;INLAND;78800
19;7650;1901;1.82;INLAND;80100
31;1832;444;2.2146;<1H OCEAN;116700
52;2018;422;3.7083;NEAR OCEAN;307700
24;2314;468;2.8203;<1H OCEAN;152600
28;2862;478;4.6694;<1H OCEAN;158200
29;2374;562;2.6531;<1H OCEAN;108300
21;2121;445;4.0603;<1H OCEAN;117600
32;1574;447;1.8625;<1H OCEAN;90200
26;2187;472;2.0395;INLAND;67900
16;2247;502;1.9946;INLAND;119200
52;2050;492;3.0507;NEAR BAY;107300
35;2611;475;2.75;<1H OCEAN;197500
19;3725;543;5.7476;INLAND;248600
39;2003;500;3.0682;NEAR BAY;156500
52;2495;491;4.1429;NEAR BAY;259600
52;2402;506;4.0217;<1H OCEAN;500001
39;993;506;1.2786;<1H OCEAN;121900
36;2016;505;1.6901;<1H OCEAN;103500
33;3140;466;6.5044;<1H OCEAN;350400
37;1971;513;1.4625;<1H OCEAN;103000
13;2996;495;6.2456;INLAND;161700
42;2225;485;2.2442;INLAND;166700
34;2956;469;5.3664;<1H OCEAN;268300
33;1956;478;1.9867;<1H OCEAN;166300
30;1474;459;2.551;<1H OCEAN;160000
14;2369;604;3.7969;<1H OCEAN;159400
36;2041;531;2.0114;<1H OCEAN;99300
32;2622;541;3.7647;NEAR BAY;375000
34;2517;483;3.0938;INLAND;189400
14;2715;500;3.8036;INLAND;139600
17;4293;712;6.1437;INLAND;232100
16;3190;471;5.5292;INLAND;208600
18;5210;912;4.8623;INLAND;176900
10;3103;520;3.071;INLAND;151600
42;2002;488;1.5057;NEAR OCEAN;86300
34;2028;522;1.7402;NEAR OCEAN;79400
14;2796;476;5.2489;NEAR OCEAN;213700
52;1603;487;3.9856;NEAR BAY;500001
52;2242;459;4.75;NEAR BAY;500001
52;2383;477;3.9688;NEAR BAY;483300
7;2125;508;3.6312;INLAND;147600
31;2609;433;5.1054;NEAR OCEAN;294500
13;1893;487;3.8047;<1H OCEAN;204700
42;2174;420;3.1429;<1H OCEAN;286500
23;3814;485;12.9792;NEAR BAY;500001
43;2162;509;2.5417;NEAR OCEAN;260900
30;2750;476;3.5305;INLAND;73600
40;2120;504;2.0368;INLAND;67800
37;1976;481;2.5772;NEAR BAY;170200
19;2636;523;2.7863;INLAND;108600
33;2396;452;3.2813;INLAND;151400
52;2408;498;2.1055;INLAND;61300
25;2718;504;2.3333;INLAND;90600
36;2349;528;2.5179;NEAR OCEAN;79000
18;2281;520;1.7388;INLAND;54400
15;2966;669;1.5667;INLAND;72500
41;2099;472;2.7409;<1H OCEAN;167100
35;2243;495;4.3281;<1H OCEAN;324000
26;2744;494;4.2639;INLAND;154200
34;2050;495;2.8333;<1H OCEAN;155700
38;3039;487;7.7116;<1H OCEAN;360900
30;2763;520;4.7298;<1H OCEAN;500001
20;1911;472;2.7647;<1H OCEAN;163000
33;2463;421;3.7045;NEAR BAY;161500
28;2466;507;3.9375;<1H OCEAN;339800
33;2119;524;4.537;NEAR OCEAN;495500
5;2884;567;3.7361;INLAND;119600
14;2443;447;2.1111;INLAND;116700
20;1701;503;1.6789;NEAR OCEAN;95500
14;2763;456;4.1645;NEAR OCEAN;143000
16;2969;514;4.5221;<1H OCEAN;168300
16;2784;468;4.0048;<1H OCEAN;184600
52;1974;525;2.7173;NEAR BAY;300000
47;2289;481;3.4773;NEAR BAY;226300
26;3080;473;4.9861;INLAND;201800
38;3383;456;9.3198;NEAR OCEAN;500001
30;2992;609;3.9375;NEAR OCEAN;292900
47;2600;490;5.0203;NEAR BAY;476300
16;2814;485;5.5121;<1H OCEAN;224100
31;2342;439;3.017;INLAND;72000
48;2063;484;2.2625;NEAR BAY;132900
13;2944;558;3;INLAND;119000
18;2536;516;2.5595;INLAND;67900
33;1981;484;3.0833;<1H OCEAN;179100
31;1939;505;2.5234;<1H OCEAN;199500
52;1731;502;3.2946;<1H OCEAN;321600
45;1707;519;2.1736;<1H OCEAN;171300
52;2962;468;4.9042;<1H OCEAN;343500
23;2535;490;3.5977;<1H OCEAN;180600
33;1999;470;3.2371;<1H OCEAN;154700
24;1402;482;2.6964;<1H OCEAN;163200
34;2863;451;6.0723;<1H OCEAN;297200
48;1766;497;1.9872;NEAR OCEAN;168800
27;2287;491;4.675;<1H OCEAN;316900
7;3003;504;5.8548;NEAR OCEAN;500001
13;2109;477;2.3099;INLAND;89600
32;2893;481;3.1719;INLAND;140600
23;2840;491;4.0337;NEAR BAY;130400
25;3578;461;6.2556;<1H OCEAN;341300
28;3404;497;7.2217;<1H OCEAN;500001
16;2186;511;4.575;<1H OCEAN;225000
26;6339;1244;3.7708;INLAND;110400
41;2423;469;2.1157;NEAR OCEAN;156900
22;3337;518;5.04;<1H OCEAN;253700
52;2064;496;3.4028;NEAR BAY;233300
39;1715;623;1.8477;NEAR BAY;179200
36;2350;499;3.3021;NEAR BAY;195700
41;1834;463;2.8322;NEAR BAY;170300
35;2361;458;4.5281;NEAR BAY;173600
28;2312;496;4.7135;<1H OCEAN;203200
34;2316;478;3.7364;NEAR BAY;190400
9;2643;439;6.6579;NEAR BAY;245200
21;3521;447;8.2673;NEAR BAY;358700
25;2330;462;3.2143;INLAND;93000
31;1982;495;1.5326;NEAR OCEAN;74100
30;2555;510;3.3693;INLAND;71800
19;2150;544;3.4952;<1H OCEAN;150000
33;1921;489;2.3406;INLAND;122600
52;2166;483;3.0417;INLAND;222600
30;2350;472;3.3421;<1H OCEAN;201000
32;2238;471;1.1705;<1H OCEAN;110600
33;2180;522;3.0114;<1H OCEAN;167000
14;1908;484;1.7929;<1H OCEAN;82300
10;3580;491;7.7814;<1H OCEAN;288700
30;1654;434;3.1403;<1H OCEAN;153000
25;2472;450;5.0699;<1H OCEAN;266100
33;2070;469;2.4667;INLAND;80700
28;2787;490;4.0256;INLAND;127100
31;2532;479;4.0417;INLAND;114500
44;2337;563;1.5156;INLAND;75800
25;1908;513;2.4828;NEAR OCEAN;133300
32;2286;468;3.0446;NEAR OCEAN;101900
17;2863;665;2.6048;<1H OCEAN;148200
6;3416;493;6.9326;NEAR OCEAN;324600
21;2035;534;3.2984;NEAR OCEAN;369400
31;2851;458;4.5694;NEAR OCEAN;243700
48;2064;484;2.8711;NEAR BAY;329600
50;2236;484;4.0977;NEAR BAY;322100
5;3136;501;5.5942;INLAND;186900
18;1712;509;4.3971;<1H OCEAN;238900
27;2303;471;3.2019;INLAND;203600
15;2524;449;3.3816;INLAND;93800
52;2156;469;3.3011;<1H OCEAN;252300
27;2565;479;4.5132;<1H OCEAN;259900
49;2051;500;1.59;INLAND;80900
16;3103;482;6.907;<1H OCEAN;500001
52;2491;474;3.075;NEAR BAY;213500
34;2791;495;4.9167;NEAR BAY;256300
6;3023;518;6.3705;INLAND;350000
21;2628;494;2.0455;INLAND;59400
35;2560;441;5.6345;<1H OCEAN;228200
20;2063;496;3.2;<1H OCEAN;157100
36;1542;458;1.9028;<1H OCEAN;164200
40;1802;496;2.3542;<1H OCEAN;97900
36;1390;458;2.5812;<1H OCEAN;200000
15;3764;510;8.7124;<1H OCEAN;410500
34;2125;498;5.6315;<1H OCEAN;484600
31;1761;515;1.9309;<1H OCEAN;173400
18;2525;501;2.398;INLAND;87600
25;2161;462;2.2284;NEAR OCEAN;177500
27;2264;525;3.3514;NEAR OCEAN;149100
19;1867;538;2.0685;<1H OCEAN;130000
46;2226;480;4.2644;NEAR OCEAN;284100
42;2390;462;6.3111;NEAR BAY;397400
14;2721;627;3.0299;INLAND;73200
36;1981;507;1.9013;INLAND;69900
32;2293;466;1.9342;INLAND;68600
17;2250;430;4.1812;INLAND;93700
26;3038;468;5.6385;<1H OCEAN;196900
10;2769;619;4.1111;INLAND;158600
19;2439;462;2.4474;INLAND;75600
46;2511;490;3.0603;INLAND;70800
44;1856;493;2.0984;<1H OCEAN;158000
43;1575;475;1.7425;<1H OCEAN;100500
50;2189;460;2.4583;<1H OCEAN;120900
33;2038;473;3.4777;INLAND;144500
44;2795;496;4.2386;INLAND;283700
28;2825;470;5.2639;<1H OCEAN;242000
35;2436;466;2.2071;INLAND;85900
21;3181;447;6.8268;<1H OCEAN;280300
16;3114;463;6.2162;<1H OCEAN;283200
26;2283;506;2.3774;<1H OCEAN;74300
26;2822;473;6.4441;<1H OCEAN;261000
26;2420;532;3.5403;INLAND;113500
23;2547;504;2.4722;INLAND;103300
40;2011;495;1.9375;INLAND;69900
30;2288;448;4.0114;NEAR OCEAN;169800
52;2164;533;3.2632;NEAR BAY;306000
41;2151;473;3.7321;<1H OCEAN;250000
20;3244;520;5.9214;<1H OCEAN;224000
46;2062;484;3.087;NEAR OCEAN;213900
37;2330;495;2.0474;INLAND;56000
13;3432;516;5.584;INLAND;186600
32;2072;497;1.3278;INLAND;44500
34;2679;460;3.2642;INLAND;89600
21;2152;527;3.2386;<1H OCEAN;277300
26;2156;509;4;<1H OCEAN;224700
33;3017;494;5.6163;<1H OCEAN;248400
43;2255;533;1.6955;<1H OCEAN;115200
38;2073;500;1.2098;<1H OCEAN;88400
41;2475;532;3.8372;<1H OCEAN;156400
36;2507;517;5.529;<1H OCEAN;241300
32;1978;536;2.5114;INLAND;212200
34;2597;461;4.6211;INLAND;248900
39;1921;483;3.0167;<1H OCEAN;130000
35;2604;495;4.4896;<1H OCEAN;184600
21;2870;437;7.2628;<1H OCEAN;322700
36;1528;486;2.2679;<1H OCEAN;153900
8;2120;544;3.4954;<1H OCEAN;159500
19;3562;439;6.4211;<1H OCEAN;288100
10;3458;638;6.3579;<1H OCEAN;336700
29;2577;445;4.4732;<1H OCEAN;194800
5;3584;760;3.1771;INLAND;167400
29;2358;493;2.925;INLAND;94300
33;2091;468;2.2264;INLAND;108100
15;3369;499;5.31;INLAND;127500
7;3200;477;4.6914;INLAND;142200
43;2361;489;3.4196;NEAR OCEAN;302200
40;2523;488;3.11;<1H OCEAN;185700
18;3961;511;11.1118;NEAR OCEAN;500001
31;2370;441;5.0201;NEAR BAY;264100
46;3238;544;6.1592;NEAR BAY;381700
9;3160;468;7.5443;<1H OCEAN;348400
22;1489;436;3.5179;NEAR BAY;197200
44;3234;746;1.9265;<1H OCEAN;132700
43;2178;482;2.5863;NEAR BAY;112200
25;1717;542;0.799;INLAND;51800
43;2323;502;2.3967;INLAND;58700
45;2397;488;4.21;<1H OCEAN;167900
41;1807;493;1.2347;<1H OCEAN;111700
36;3002;484;4.933;<1H OCEAN;228900
45;2181;505;5.3816;<1H OCEAN;500001
52;3458;468;9.1834;NEAR BAY;500001
47;2518;501;2.5389;INLAND;75700
34;2815;479;3.9792;INLAND;164800
24;2834;470;4.7357;INLAND;162500
41;2621;542;2.4016;NEAR OCEAN;287500
24;2824;441;5.2614;<1H OCEAN;177200
25;2582;495;6.4651;NEAR OCEAN;500001
10;2050;473;2.7961;<1H OCEAN;131300
52;1862;472;3.2981;NEAR BAY;222700
38;2375;494;2.6673;INLAND;87500
37;2232;504;2.5587;INLAND;87800
35;2405;461;5.0659;NEAR OCEAN;238000
52;2495;458;4.0855;NEAR OCEAN;410800
30;2265;512;1.975;NEAR OCEAN;134000
29;3752;468;9.8937;<1H OCEAN;500001
19;2398;521;2.7727;<1H OCEAN;186800
18;3176;468;5.5684;INLAND;185100
11;2285;499;2.7857;INLAND;110300
52;2504;516;3.4762;NEAR BAY;244000
10;2227;560;2.3973;NEAR BAY;167300
28;2965;533;4.6375;NEAR BAY;178200
18;2250;484;2.5893;NEAR OCEAN;99600
32;2574;531;3.7566;<1H OCEAN;146700
36;2794;523;4.3462;<1H OCEAN;222100
33;2327;479;4.2344;<1H OCEAN;262500
25;1407;550;1.2989;<1H OCEAN;225000
30;1385;518;1.0539;<1H OCEAN;142500
43;2227;564;2.0217;<1H OCEAN;187500
33;1831;486;1.9937;INLAND;103600
24;3128;497;7.5286;<1H OCEAN;462700
31;2210;519;3.3292;<1H OCEAN;271300
31;2943;518;3.7091;<1H OCEAN;225900
45;2093;497;6.3231;<1H OCEAN;500001
18;2986;597;3.2765;INLAND;165000
25;2465;585;3.6538;<1H OCEAN;500001
30;2513;476;4.0061;<1H OCEAN;182900
14;3396;477;7.3982;<1H OCEAN;369100
20;2662;464;6.0162;<1H OCEAN;318500
31;2220;526;2.7321;INLAND;104300
16;2577;521;2.5625;INLAND;129400
33;2170;500;2.0133;INLAND;78300
15;5612;1283;1.4936;INLAND;66900
37;1921;502;2.75;NEAR OCEAN;175000
37;2045;502;1.8125;NEAR OCEAN;83300
30;2290;523;3.5606;NEAR OCEAN;165100
18;2447;466;2.6429;<1H OCEAN;125400
52;2296;509;4.1417;NEAR BAY;500000
52;2229;498;5.0196;NEAR BAY;324300
26;2205;478;2.4866;INLAND;68300
21;1795;482;2.0091;INLAND;101500
23;1932;487;1.9647;NEAR OCEAN;253600
29;1785;481;1.4492;NEAR OCEAN;222900
26;3298;460;6.8753;<1H OCEAN;403000
16;1994;489;4.1875;NEAR BAY;266400
45;2264;504;3.0139;<1H OCEAN;194100
39;2438;483;2.9375;INLAND;86600
50;2082;492;1.6424;NEAR BAY;108900
32;2676;484;4.6528;NEAR BAY;335700
19;2715;596;2.5042;INLAND;126400
24;2565;530;3.2593;INLAND;80800
41;2221;516;1.97;INLAND;51900
6;1529;566;2.462;<1H OCEAN;162500
28;1847;500;1.5161;<1H OCEAN;103200
21;2696;548;5.6091;<1H OCEAN;356800
44;3183;513;5.0407;<1H OCEAN;314900
30;2603;507;3.0909;INLAND;123400
25;1679;470;4.1026;<1H OCEAN;211500
15;3162;495;5.3525;INLAND;191700
15;4058;511;7.5;<1H OCEAN;316400
32;2916;528;2.5643;INLAND;200000
17;3172;506;4.3125;<1H OCEAN;168100
28;3250;485;7.4729;<1H OCEAN;431600
22;1815;506;2.8417;<1H OCEAN;162500
45;2115;533;2.4167;NEAR BAY;139400
20;2948;471;6.0604;INLAND;247900
48;2123;494;1.8523;NEAR BAY;144800
16;2445;469;2.8043;NEAR BAY;87500
22;2823;509;5.1333;INLAND;207200
23;3455;479;6.0289;NEAR BAY;218600
35;2114;506;1.2375;INLAND;50000
36;2507;466;2.785;INLAND;72300
9;3712;508;6.011;INLAND;163100
31;2197;501;3.7312;<1H OCEAN;319400
38;2601;523;7.1134;<1H OCEAN;416700
37;1551;501;2.1667;<1H OCEAN;117700
41;1768;475;1.303;<1H OCEAN;90400
44;2789;503;4.6176;<1H OCEAN;352300
30;2346;;2.5625;INLAND;153000
43;1686;446;2.3241;<1H OCEAN;159300
7;3389;621;3.0224;INLAND;147800
25;2115;482;1.8431;INLAND;53900
14;2744;555;2.753;INLAND;111100
25;2765;475;6.0531;<1H OCEAN;230700
29;3058;488;5.3903;<1H OCEAN;286600
23;1553;518;2.1375;<1H OCEAN;150000
8;3079;558;4.5938;INLAND;102600
24;2877;507;4.2059;INLAND;121500
19;4641;994;4.5972;INLAND;123900
52;1970;495;4.0625;NEAR BAY;355600
5;2229;543;4.1719;INLAND;206100
20;2706;477;4.15;INLAND;322400
24;2481;476;3.1576;<1H OCEAN;147200
37;2469;519;3.6343;<1H OCEAN;146500
38;2427;450;2.8833;INLAND;115200
12;2726;517;3.5;INLAND;107100
26;2276;460;2.4695;INLAND;58000
48;2365;490;3.1065;NEAR BAY;229200
18;2278;523;1.3611;INLAND;60600
8;3791;487;10.5144;INLAND;345900
35;2159;492;2.1776;INLAND;75500
16;1718;467;3.6296;<1H OCEAN;160900
45;2283;;2.5658;<1H OCEAN;252000
36;2013;435;3.9549;<1H OCEAN;192100
29;2587;489;3.7466;<1H OCEAN;168600
32;1815;488;1.7244;<1H OCEAN;111200
36;2471;498;3.75;<1H OCEAN;170500
14;2127;537;3.628;<1H OCEAN;188500
26;2989;479;5.7157;<1H OCEAN;231200
19;2901;445;4.6406;INLAND;118900
13;3166;682;2.355;INLAND;122900
15;2642;520;4.1382;INLAND;189800
33;1987;455;2.4464;INLAND;122600
16;3042;524;4.8906;INLAND;178500
42;1986;472;2.1757;NEAR OCEAN;110100
52;2459;507;4.0568;NEAR BAY;387900
33;2873;489;5.0709;<1H OCEAN;176400
15;2781;498;5.614;<1H OCEAN;223300
31;2573;474;5.6651;<1H OCEAN;204100
25;3845;492;10.3979;<1H OCEAN;500001
25;2054;495;2.1538;INLAND;76900
6;2607;557;3.4632;INLAND;137700
15;2864;571;2.9698;INLAND;93400
26;2873;480;5.3681;<1H OCEAN;187700
35;2791;552;2.5625;INLAND;62700
52;2264;439;2.7083;INLAND;99400
36;2639;488;3.5057;NEAR BAY;205100
34;2622;467;4.0474;<1H OCEAN;379700
46;2173;510;2.025;<1H OCEAN;135500
32;1784;489;1.6477;<1H OCEAN;108900
28;2136;;1.5427;<1H OCEAN;95700
33;2125;500;3.6397;<1H OCEAN;166600
37;2706;462;5.0719;<1H OCEAN;220000
37;1834;551;2.137;NEAR OCEAN;126600
40;1625;500;2.6298;<1H OCEAN;156500
31;2926;492;7.9611;<1H OCEAN;500001
17;2277;459;3.2303;INLAND;149500
31;2397;518;2.6641;<1H OCEAN;185200
16;2434;455;4.2188;<1H OCEAN;176300
37;2733;460;5.3041;<1H OCEAN;235700
33;2685;466;5.0261;<1H OCEAN;245100
24;2359;462;3.2702;INLAND;67300
24;1901;490;2.2544;NEAR OCEAN;121900
18;3225;515;5.7787;NEAR OCEAN;346700
52;2316;468;4.5057;NEAR BAY;321600
52;2524;559;3.4073;NEAR BAY;254700
37;2801;497;5.8311;<1H OCEAN;387700
35;3574;485;8.5425;<1H OCEAN;500001
10;2445;526;1.9355;INLAND;68300
50;1920;530;1.4886;NEAR BAY;128800
52;1204;460;0.949;NEAR BAY;350000
52;1848;479;2.875;NEAR BAY;234000
49;2331;460;2.5111;INLAND;55400
52;1942;476;2.7348;<1H OCEAN;209100
43;1502;477;1.9405;<1H OCEAN;152500
46;2437;502;2.4444;<1H OCEAN;134100
25;2115;489;3.1949;<1H OCEAN;207400
33;2418;485;3.1083;<1H OCEAN;285500
32;2366;505;3.3516;<1H OCEAN;190000
4;2320;405;6.3369;NEAR OCEAN;256000
15;1836;490;4.0238;<1H OCEAN;182500
15;2569;812;5.4011;NEAR OCEAN;346400
21;2196;504;4.8;<1H OCEAN;196900
11;2521;521;3.5265;INLAND;124800
23;2949;473;5.195;INLAND;161000
10;2381;454;2.6322;INLAND;140700
16;1859;476;1.7297;INLAND;67500
39;2210;498;1.4066;INLAND;66400
52;2515;494;4.3393;NEAR BAY;317600
46;2298;457;4.0217;NEAR OCEAN;272400
44;3022;473;6.7058;NEAR OCEAN;495900
17;2813;497;3.7083;NEAR OCEAN;252400
36;2175;516;3.0444;<1H OCEAN;167200
16;2793;476;3.4667;INLAND;160900
14;3803;689;2.7188;INLAND;137000
52;2436;541;1.725;NEAR BAY;113900
39;2069;500;3.1115;NEAR BAY;153500
34;3259;498;5.3794;NEAR BAY;206200
19;2672;552;1.9797;NEAR OCEAN;85800
16;2849;506;3.4074;INLAND;72700
23;1883;512;3.5096;<1H OCEAN;396400
47;1800;546;2.8021;<1H OCEAN;280600
36;1625;490;2.181;<1H OCEAN;147200
52;1902;488;2.9621;<1H OCEAN;175000
50;1568;501;3.015;<1H OCEAN;414300
39;1731;485;1.5369;NEAR OCEAN;141300
32;2643;516;3.7177;INLAND;177200
25;1712;491;2.2258;INLAND;114800
24;2080;514;2.6917;INLAND;170000
34;3296;483;8.4802;<1H OCEAN;500001
32;1854;471;2.6406;<1H OCEAN;156700
36;2668;473;4.0714;<1H OCEAN;215600
41;2704;557;4.4211;<1H OCEAN;462900
33;2918;494;4.8787;INLAND;127700
23;3132;469;5.777;<1H OCEAN;315900
30;2897;506;3.865;INLAND;88400
9;4055;536;5.4201;INLAND;170600
52;2509;496;5.0731;NEAR BAY;405400
31;2450;559;2.4674;INLAND;130900
44;2080;489;3.6827;NEAR BAY;215300
22;2323;727;2.7864;NEAR OCEAN;300000
14;3851;534;7.0735;<1H OCEAN;335600
22;2295;508;1.684;INLAND;65900
29;2242;493;2.0781;INLAND;74800
50;2935;473;7.5;NEAR BAY;295200
25;2409;490;1.9956;INLAND;58000
11;3159;616;2.4805;NEAR OCEAN;73200
32;2205;523;1.3569;INLAND;43100
32;2094;491;4.5089;<1H OCEAN;221100
35;2894;467;5.184;<1H OCEAN;224900
32;2468;552;3.8275;<1H OCEAN;238500
33;1927;482;3.5268;<1H OCEAN;152000
20;2595;428;5.6112;<1H OCEAN;308000
37;2740;504;4.5368;<1H OCEAN;168800
49;2290;482;3.5;<1H OCEAN;113300
32;2780;470;3.588;<1H OCEAN;96000
27;2083;444;2.6439;INLAND;69100
9;3415;562;4.3646;INLAND;185900
15;1705;478;3.5333;<1H OCEAN;114400
22;1999;497;1.4063;INLAND;81900
34;2888;496;3.6053;INLAND;148600
17;2902;476;5.6029;INLAND;161800
35;2707;481;3.9018;INLAND;91500
14;2647;524;3.1513;INLAND;160000
31;2478;464;3.212;INLAND;70400
33;3425;511;5.6889;NEAR OCEAN;234600
39;1647;478;1.7642;NEAR OCEAN;82900
47;2348;507;1.65;INLAND;66000
14;2591;497;3.5774;INLAND;113900
22;2754;477;6.2306;NEAR OCEAN;500001
33;3597;519;5.3963;<1H OCEAN;500001
45;2021;528;2.7788;NEAR BAY;115400
38;2675;541;3.8897;NEAR BAY;139900
33;3626;502;7.6107;NEAR BAY;423200
41;2512;539;2.694;NEAR BAY;123000
24;2978;553;2.7644;<1H OCEAN;97300
30;2594;478;3.725;INLAND;83100
35;2285;497;2.4848;INLAND;54000
52;1901;525;3;<1H OCEAN;156400
36;1825;479;2.1862;<1H OCEAN;135300
34;3150;518;4.9355;<1H OCEAN;336900
31;3190;489;6.981;<1H OCEAN;402900
41;2215;544;1.5272;<1H OCEAN;100300
37;2127;533;2.9773;<1H OCEAN;164600
32;2035;519;3.2734;<1H OCEAN;136400
35;2637;511;2.7813;INLAND;109200
21;3079;509;4.0714;<1H OCEAN;278900
5;2638;521;5.7759;<1H OCEAN;240000
28;3085;499;7.9794;<1H OCEAN;426100
35;2356;478;4.1115;<1H OCEAN;179700
33;2076;517;2.2197;INLAND;138200
19;2926;476;4.6437;INLAND;212900
16;2966;578;3.2444;INLAND;118400
13;3243;488;5.7133;INLAND;166800
19;2460;470;3.6563;INLAND;95600
18;3605;534;5.8407;INLAND;202900
16;2687;501;3.75;NEAR OCEAN;146800
6;3123;495;5.4288;<1H OCEAN;167800
26;3281;;6.358;NEAR OCEAN;500001
30;2645;462;6.3716;<1H OCEAN;330500
28;3825;473;10.675;<1H OCEAN;500001
32;3514;473;10.3894;NEAR BAY;500001
42;2359;504;2.0833;INLAND;95500
16;2604;454;4.6628;INLAND;136000
40;3056;489;5.1067;NEAR BAY;247300
35;2347;526;1.6548;INLAND;49400
5;2613;476;4.0993;INLAND;83000
34;1911;497;1.625;INLAND;53000
28;1722;536;3.2228;<1H OCEAN;232500
41;2083;528;4.0231;<1H OCEAN;353900
30;2227;474;3.3261;INLAND;164100
47;2344;513;3.4777;INLAND;230600
36;2149;527;2.824;<1H OCEAN;167900
24;1635;507;2.4432;<1H OCEAN;187500
37;2584;453;4.3661;<1H OCEAN;219900
22;1249;483;2.5261;<1H OCEAN;375000
45;2098;486;3.9615;<1H OCEAN;268600
19;3273;611;3.5446;INLAND;106500
13;2872;477;4.475;INLAND;102400
27;3512;472;8.1001;<1H OCEAN;336500
27;1962;544;1.9621;<1H OCEAN;118100
32;2980;494;5.0866;<1H OCEAN;223500
25;2228;534;2.5363;INLAND;124600
17;2625;512;3.6354;INLAND;221200
20;2281;444;2.5735;INLAND;130500
20;2352;556;1.6063;INLAND;55400
10;2502;573;1.7062;INLAND;86800
52;2356;501;4.2569;NEAR BAY;455400
14;2356;438;3.7375;INLAND;138800
20;2458;491;2.7857;INLAND;110900
38;2564;546;2.0076;<1H OCEAN;114000
33;2347;512;3.4492;NEAR OCEAN;264300
29;2396;452;4.375;<1H OCEAN;185500
9;2522;547;4.9091;<1H OCEAN;259700
32;2930;481;6.4631;<1H OCEAN;344100
33;2757;489;5.0453;<1H OCEAN;311600
31;2836;490;4.9519;NEAR BAY;500001
30;2502;523;2.125;INLAND;66100
38;2457;624;1.5625;NEAR BAY;91700
28;3144;694;3.4402;INLAND;192400
16;1209;477;1.3894;NEAR BAY;156300
15;2175;564;2.6767;INLAND;87500
43;2285;479;1.9688;NEAR OCEAN;70500
30;2294;508;2.1078;INLAND;54700
46;2745;543;2.1955;INLAND;26900
6;3660;646;3.4911;INLAND;137200
42;2462;543;4.0833;<1H OCEAN;434400
52;1739;464;2.4429;<1H OCEAN;228800
35;1819;499;1.6452;<1H OCEAN;125900
36;2966;527;4.6442;<1H OCEAN;316800
18;4078;484;10.8034;<1H OCEAN;500001
33;1471;451;2.5385;<1H OCEAN;160900
29;2461;535;4.8409;<1H OCEAN;244000
21;2208;534;3.5915;<1H OCEAN;305600
29;1813;501;2.0677;<1H OCEAN;214500
17;2761;501;3.7562;INLAND;139700
11;3358;504;6.7544;INLAND;207900
21;1882;486;3.06;NEAR OCEAN;243800
24;3271;508;5.9359;NEAR OCEAN;422200
27;1937;537;2.75;NEAR OCEAN;87500
27;1846;509;2.1719;NEAR OCEAN;131500
8;3600;492;6.2609;<1H OCEAN;307100
7;3619;770;4.1279;<1H OCEAN;167600
48;2555;548;3.7734;NEAR BAY;314700
52;2351;494;3.9688;NEAR OCEAN;356900
5;2090;469;2.4318;NEAR OCEAN;86100
28;2864;495;4.835;NEAR OCEAN;353400
23;1932;552;3.662;<1H OCEAN;211900
18;3167;;6.8773;<1H OCEAN;467700
